IP Address,IP Type,Last VA Date,Last PT Date,No Of Open Ports,List Of Open Ports ,Total Vulnerability Count,Critical,High,Medium,Low ,Managed By (As Per VA Data),Owner (As Per VA Data),Unit (As Per VA Data),Unit (As Per Perspicacity),Managed By (As Per Perspicacity),Asset Reported in Perspicacity By,Asset Registered In Perspicacity On
180.87.104.106,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Oct 11 2023 08:36:27 GMT+0530 (India Standard Time),1,443,1,1,0,0,0,TCS Owned Internalit managed,Joshua Raja,NA,None,,,
103.219.238.160,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Mon Aug 14 2023 17:07:55 GMT+0530 (India Standard Time),1,443,3,0,0,1,2,TCS Owned Customer managed,,NA,None,,,
194.75.198.248,Public IP,Wed Jul 24 2024 00:00:00 GMT+0530 (India Standard Time),Wed Oct 11 2023 08:20:06 GMT+0530 (India Standard Time),1,443,1,0,0,0,1,TCS Owned Internalit managed,riyashkrishnan.s@tcs.com,NA,None,,,
103.219.238.212,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Aug 16 2023 13:09:52 GMT+0530 (India Standard Time),0,0,2,0,0,1,1,TCS Owned Customer managed,,NA,None,,,
182.72.225.201,Public IP,,Tue Apr 16 2024 04:26:27 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"BTG BE&O Enterprise,IS-BTG-eCommerce & Algo Retail 1-Parent,Nielsen - Parent,Others",Internal IT Team,"1,83,32,18,38,44,82,23,00,00,00,00,000",06:47.2
14.142.166.177,Public IP,,Tue Apr 16 2024 06:10:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"BTG BE&O Enterprise,IS-BTG-eCommerce & Algo Retail 1-Parent,Others",Internal IT Team,"18,33,22,23,96,02,22,50,000",06:47.2
14.142.209.226,Public IP,,Wed Apr 10 2024 11:10:06 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"2,23,96,02,22,55,25,72,00,00,00,00,00,00,00,00,000",31:01.1
125.17.110.20,Public IP,,Wed Apr 10 2024 10:04:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"2,23,96,02,22,55,25,72,00,00,00,00,00,00,00,00,000",26:03.2
125.18.38.150,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Apr 17 2024 06:17:01 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"2,23,96,02,22,55,25,72,00,00,00,00,00,000",26:03.2
203.200.60.146,Public IP,,Tue Apr 16 2024 04:12:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,IS-Retail -Parent,Project Team,2239602,20:44.6
203.200.60.146,Public IP,,Tue Apr 16 2024 04:12:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"BTG BE&O Enterprise,IS-BTG-eCommerce & Algo Retail 1-Parent,IS-CPG-Parent",Internal IT Team,"22,39,60,22,25,52,57,20,00,000",14:12.5
125.17.110.18,Public IP,,Tue Sep 19 2023 11:52:34 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,ITIS1-Parent,Internal IT Team,247033,38:51.3
